ID,country,owner_age,attitude_stable_business_environment,attitude_worried_shutdown,compliance_income_tax,perception_insurance_doesnt_cover_losses,perception_cannot_afford_insurance,business_age_years,motor_vehicle_insurance,has_mobile_money,current_problem_cash_flow,has_cellphone,owner_sex,offers_credit_to_customers,attitude_satisfied_with_achievement,has_credit_card,keeps_financial_records,perception_insurance_companies_dont_insure_businesses_like_yours,perception_insurance_important,has_insurance,covid_essential_service,attitude_more_successful_next_year,problem_sourcing_money,marketing_word_of_mouth,has_loan_account,has_internet_banking,has_debit_card,future_risk_theft_stock,business_age_months,medical_insurance,funeral_insurance,motivation_make_more_money,uses_friends_family_savings,uses_informal_lender,Target,total_age_in_months,stability_index,profit_ratio,country_x_cashflow,country_x_insurance,log_turnover,log_expenses,log_income,income_stability,maturity
ID_MTF8HB,zimbabwe,-0.9543334202656383,no,no,no,yes,no,-0.786712151323165,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,yes,no,no,yes,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-9.440545815877979,-0.1162393724707728,-0.09203985252538648,zimbabwe_yes,zimbabwe_no,-0.16349203397401366,-0.07544466233060852,-0.10732173482646781,-0.11607929828949257,-11.285661582790839
ID_NOC2XI,eswatini,1.374162029157948,yes,no,no,yes,yes,0.7996320545735192,0,have now,yes,yes,female,"yes, sometimes",no,never had,no,yes,don't know,no,no,yes,yes,yes,never had,never had,used to have but don't have now,no,7.0,0,3,yes,never had,never had,Medium,16.59558465488223,-0.11611248496051682,-0.09193689212732338,eswatini_yes,eswatini_no,-0.16387079861323936,-0.07591771405269027,-0.10715159449538553,-0.11595460287991627,19.848110348684934
ID_6K8DJZ,eswatini,0.7732599776937966,no,yes,no,no,yes,0.40304600309934807,0,never had,yes,yes,female,"yes, sometimes",no,never had,"yes, always",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,6.0,0,0,yes,never had,never had,Low,10.836552037192178,-0.1160375672066561,-0.09211686527595453,eswatini_yes,eswatini_no,-0.16373550905828074,-0.07561761797826898,-0.10711669749238799,-0.11587920710703226,12.958283120438502
ID_9LZX8U,malawi,-1.104558933131676,yes,no,no,no,yes,-0.39012609984899393,0,have now,no,yes,male,no,yes,never had,yes,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,yes,no,no,never had,never had,never had,no,6.0,0,0,yes,never had,never had,Low,1.3184868018120728,0.07582021218958727,0.3556668920295473,malawi_no,malawi_no,0.3844485211796661,-0.055090917023636304,0.07189874845070729,0.07609065226067448,0.9523552386683267
ID_0A94XF,eswatini,0.09724516979662648,yes,yes,no,yes,yes,-0.12573539886621327,0,have now,yes,yes,female,no,yes,never had,no,yes,no,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-1.5088247863945592,-0.11571911994160196,-0.09140529244998126,eswatini_yes,eswatini_no,-0.1621134604458255,-0.07464733545725931,-0.1069335082035233,-0.11555973446768435,-1.8007507164363565
ID_DGPGT3,zimbabwe,0.022132413363607568,yes,no,no,no,yes,-0.25793074935760363,3,have now,yes,yes,male,no,no,never had,"yes, always",no,yes,no,yes,yes,yes,yes,never had,never had,never had,yes,9.0,0,3,yes,never had,never had,Medium,5.904831007708756,-0.11604699762986453,-0.09181669357003613,zimbabwe_yes,zimbabwe_no,-0.16284305674765862,-0.07500005654662324,-0.10719521746173456,-0.11588672866458134,7.053433714314764
ID_F9V5LD,malawi,-0.8792206638326193,no,yes,no,no,no,-0.5223214503403844,0,never had,no,yes,male,"yes, sometimes",no,never had,yes,no,yes,no,no,yes,no,no,never had,never had,never had,yes,0.0,0,0,no,never had,never had,Low,-6.267857404084612,-0.1014619069572416,-0.08510635734193672,malawi_no,malawi_no,-0.15069866010681607,-0.06902065271860747,-0.09436519563225149,-0.10136121269264763,-7.38001591387212
ID_F09098,zimbabwe,-0.12809309950243025,yes,no,no,yes,yes,-0.25793074935760363,0,have now,yes,no,female,no,yes,never had,"yes, always",no,yes,no,no,yes,yes,yes,never had,never had,never had,yes,0.0,0,3,yes,never had,never had,Medium,-3.0951689922912435,-0.1158832636636868,-0.0922942328603244,zimbabwe_yes,zimbabwe_no,-0.16349203397401366,-0.07521174893353266,-0.10702073701295549,-0.11572458548163755,-3.700107013918253
ID_3AO4ML,malawi,-1.7805737410288462,yes,yes,no,no,no,-0.5223214503403844,0,never had,no,yes,male,"yes, sometimes",no,never had,no,don?t know / doesn?t apply,yes,no,no,yes,yes,no,never had,never had,never had,no,0.0,0,0,no,never had,never had,Low,-6.267857404084612,-0.06466879409269215,-0.04487770053182827,malawi_no,malawi_no,-0.01925672250669352,0.024643123077290385,-0.06633693675888504,-0.06474150390982632,-6.390925686592218
ID_MD2G5A,zimbabwe,-0.5787696381005437,no,no,no,yes,yes,-0.786712151323165,3,have now,yes,yes,male,"yes, sometimes",yes,never had,"yes, sometimes",yes,no,no,yes,yes,yes,yes,never had,never had,never had,no,2.0,3,3,yes,never had,never had,Medium,-7.440545815877979,-0.11626999310994542,-0.09177766051060465,zimbabwe_yes,zimbabwe_no,-0.16365434411000057,-0.07584709510914824,-0.10730428320379758,-0.11611096241316353,-8.896496040216892
ID_G60E1E,eswatini,1.1488237598588913,yes,yes,no,no,no,1.7249995080132514,3,never had,yes,yes,female,no,no,never had,no,no,yes,no,no,yes,yes,yes,never had,never had,never had,no,9.0,0,3,yes,never had,never had,Medium,29.699994096159017,-0.11065940521071416,-0.09021432028465036,eswatini_yes,eswatini_no,-0.15820433767574646,-0.07183003664832364,-0.10258174063897989,-0.11052042695774295,35.28171434639538
ID_UUR656,lesotho,-0.4285441252345059,no,yes,no,no,yes,-0.6545168008317747,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,don't know,no,yes,yes,used to have but don't have now,used to have but don't have now,have now,yes,0.0,0,0,yes,used to have but don't have now,used to have but don't have now,Low,-7.8542016099812955,-0.11596135318743603,-0.09142333361656217,lesotho_yes,lesotho_no,-0.16332975017833173,-0.07584709510914824,-0.10702073701295549,-0.11580414501385494,-9.387451760900278
ID_2WA6L0,malawi,-1.4050099588637517,yes,yes,no,no,yes,-0.786712151323165,0,have now,no,yes,male,no,no,never had,no,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,yes,no,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-9.440545815877979,-0.06531214962254135,-0.07795909863358248,malawi_no,malawi_no,-0.1493642686048431,-0.0742947387361962,-0.06049121452134183,-0.06534608482051533,-11.098223913536074
ID_Q9NJC2,eswatini,-0.5036568816675248,no,no,yes,yes,no,-0.12573539886621327,3,have now,yes,no,male,no,yes,never had,"yes, always",yes,yes,no,yes,yes,yes,yes,never had,have now,used to have but don't have now,no,5.0,2,0,yes,have now,never had,Medium,3.491175213605441,-0.1047777669995215,-0.08607890189360891,eswatini_yes,eswatini_no,-0.09866491637851109,-0.016091043828561715,-0.10301606617913245,-0.10470081152628793,3.873337759779849
ID_SVOPTN,zimbabwe,0.6981472212607778,yes,no,no,no,yes,1.989390208996032,0,have now,yes,yes,female,"yes, always",no,never had,no,don't know,do not know / n‎/a,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,2,yes,never had,never had,Low,23.872682507952383,-0.11635264471379567,-0.09204465056838203,zimbabwe_yes,zimbabwe_no,-0.16406835423829155,-0.07601658895261776,-0.10736100209105584,-0.11619364677700943,28.558175335256486
ID_CXDWGU,zimbabwe,0.09724516979662648,yes,no,no,no,yes,0.40304600309934807,0,have now,yes,yes,female,no,yes,never had,no,no,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,4.836552037192177,-0.11628851352597037,-0.0920011762325506,zimbabwe_yes,zimbabwe_no,-0.16381668059484447,-0.07580472613667594,-0.10732609777972317,-0.11612924326163049,5.7840809843382255
ID_SWIXN1,malawi,2.5759661320862506,yes,yes,no,no,no,0.5352413535907384,0,never had,yes,yes,male,no,yes,never had,no,no,yes,no,no,no,yes,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,6.422896243088861,-0.06932219607121454,0.3634659129283426,malawi_yes,malawi_no,0.3844485211796661,-0.06726878731649168,-0.06466324050896462,-0.06932676812961545,4.639317493449316
ID_2T6297,malawi,-0.8041079073996005,yes,no,no,yes,no,-0.6545168008317747,0,never had,no,no,female,"yes, sometimes",yes,never had,no,yes,yes,no,no,yes,no,no,never had,never had,have now,no,0.0,0,0,yes,never had,never had,Low,-7.8542016099812955,-0.025242542004642397,-0.08980646448277203,malawi_no,malawi_no,-0.14803165533096174,-0.06203153037514958,-0.023706141481305516,-0.02527392151122843,-9.218889010521155
ID_30O30U,eswatini,-0.20320585593544915,yes,yes,no,yes,yes,-0.9189075018145554,0,have now,yes,yes,female,"yes, sometimes",no,never had,"yes, sometimes",yes,no,no,don't know,yes,yes,yes,never had,never had,never had,no,2.0,0,0,yes,never had,never had,Low,-9.026890021774665,-0.11598089203385611,-0.09212346537624017,eswatini_yes,eswatini_no,-0.16412992920858335,-0.0760059947457139,-0.10702073701295549,-0.11582405990123609,-10.799393754136748
ID_GYDBNI,lesotho,1.5995002984570046,no,no,no,yes,yes,-0.9189075018145554,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,don't know,yes,no,yes,never had,never had,never had,no,0.0,0,0,no,used to have but don't have now,used to have but don't have now,Medium,-11.026890021774665,-0.11345747767814578,-0.09177015960267276,lesotho_yes,lesotho_no,-0.16332975017833173,-0.07552937156324593,-0.10475525718800255,-0.11331377543615404,-13.179493383594059
ID_9NIFMP,malawi,-1.254784445997714,yes,no,no,no,yes,-0.786712151323165,0,never had,no,no,female,"yes, sometimes",no,never had,no,yes,don?t know / doesn?t apply,no,no,yes,no,no,never had,never had,never had,no,0.0,0,0,no,never had,never had,Low,-9.440545815877979,0.01679131063028804,0.262443639635982,malawi_no,malawi_no,0.23275855412200183,-0.07165421873351656,0.01563926732595051,0.01684638164091708,-7.658065550882951
ID_ETPG2O,lesotho,-0.9543334202656383,yes,yes,no,no,yes,-0.786712151323165,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,don't know,yes,no,yes,never had,never had,never had,no,0.0,0,0,yes,never had,used to have but don't have now,Medium,-9.440545815877979,-0.11624600718446229,-0.09206436913790374,lesotho_yes,lesotho_no,-0.1641075993855849,-0.07603777770314306,-0.10726065547952165,-0.11608770671693135,-11.293972536344143
ID_GB205H,eswatini,-0.4285441252345059,yes,yes,yes,no,yes,-0.12573539886621327,0,have now,yes,yes,female,no,no,never had,"yes, always",no,no,no,no,yes,yes,yes,have now,have now,never had,no,9.0,0,0,yes,never had,never had,High,7.491175213605441,-0.11158642355496672,-0.09098736115045314,eswatini_yes,eswatini_no,-0.16278899431854288,-0.07570587218140906,-0.10301606617913245,-0.11145377113047197,8.94777441143158
ID_WLC33H,eswatini,-1.104558933131676,no,no,no,yes,yes,-0.9189075018145554,0,have now,yes,yes,male,"yes, sometimes",no,never had,"yes, always",no,yes,no,no,yes,yes,yes,have now,never had,never had,no,7.0,0,0,yes,never had,used to have but don't have now,Medium,-4.0268900217746655,-0.11541340388682625,-0.09201329328107116,eswatini_yes,eswatini_no,-0.164046702402508,-0.07602365181957485,-0.10649747825284919,-0.11525996142928692,-4.817123197369808
ID_OGWLAC,eswatini,-0.052980343069411344,yes,yes,no,yes,yes,-0.5223214503403844,0,never had,yes,yes,male,no,yes,never had,no,no,yes,no,no,yes,yes,yes,never had,never had,never had,no,3.0,0,0,yes,never had,never had,Low,-3.2678574040846122,-0.11541340388682625,-0.09207240607211876,eswatini_yes,eswatini_no,-0.16410083287099603,-0.07602365181957485,-0.10649747825284919,-0.11525996142928692,-3.9093918651796975
ID_OAWCUD,lesotho,2.8013044013853072,no,no,no,no,yes,-0.25793074935760363,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,no,used to have but don't have now,have now,Medium,-3.0951689922912435,-0.11395231075599518,-0.09216823458501704,lesotho_yes,lesotho_no,-0.16387079861323936,-0.07570587218140906,-0.1051905279742668,-0.11380633589280174,-3.7017831540361903
ID_2DS95E,zimbabwe,0.17235792622964538,no,yes,no,yes,yes,0.006459951625177069,0,have now,yes,yes,male,no,no,never had,"yes, sometimes",yes,yes,yes,no,yes,yes,yes,never had,never had,never had,no,2.0,0,3,yes,never had,never had,Medium,2.0775194195021247,-0.11630680330175462,-0.09192788233716531,zimbabwe_yes,zimbabwe_yes,-0.16389785872076143,-0.07595302539468755,-0.10732609777972317,-0.11614788071306147,2.4847674906363886
ID_8HB1NO,malawi,-0.5787696381005437,no,no,no,no,yes,0.1386553021165674,0,used to have but don't have now,no,yes,male,no,yes,never had,no,no,yes,no,no,don't know,yes,no,never had,never had,never had,no,0.0,0,0,no,never had,never had,Low,1.6638636253988088,0.018174238858239964,-0.001351517089998188,malawi_no,malawi_no,0.2507948472430604,0.25214545185589604,0.023325935185321077,0.018628774437305193,1.3302450270451738
ID_6JBP33,lesotho,-0.9543334202656383,yes,no,no,no,yes,-0.25793074935760363,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,no,yes,never had,never had,never had,no,0.0,0,0,no,never had,used to have but don't have now,Low,-3.0951689922912435,-0.10905322838998116,-0.09336311847836853,lesotho_yes,lesotho_no,-0.1634649848457764,-0.07420660897820125,-0.10084632241078259,-0.1089296201385478,-3.6999873719818153
ID_HDAUGM,malawi,-0.6538823945335627,no,yes,no,no,yes,-0.39012609984899393,0,have now,no,yes,male,no,no,never had,no,no,no,no,no,no,yes,yes,never had,never had,never had,yes,0.0,0,0,no,never had,never had,Low,-4.681513198187927,0.05701601719278075,-0.08891161008413224,malawi_no,malawi_no,-0.15069866010681607,-0.06551998558041466,0.05349504038530901,0.057245783280378985,-5.512193350332779
ID_AGT4CA,zimbabwe,0.09724516979662648,yes,no,no,no,yes,-0.786712151323165,0,have now,yes,yes,male,"yes, sometimes",no,never had,no,no,yes,no,no,yes,yes,yes,never had,never had,never had,yes,0.0,0,0,yes,never had,never had,Low,-9.440545815877979,-0.11621106359282368,-0.05865668900768996,zimbabwe_yes,zimbabwe_no,-0.13217729368836062,-0.07517646375684117,-0.10732609777972317,-0.1160503529307936,-10.878426834441266
ID_ZEWVIY,eswatini,3.026642670684364,yes,no,no,yes,yes,-0.6545168008317747,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,don't know,yes,no,don't know,yes,yes,yes,never had,never had,used to have but don't have now,no,4.0,0,3,yes,never had,never had,Medium,-3.8542016099812955,-0.11579314085223778,-0.09052281322451296,eswatini_yes,eswatini_no,-0.1626808782277601,-0.07602365181957485,-0.10684628700229266,-0.11563746973902925,-4.603025907044413
ID_D9E93N,zimbabwe,-0.12809309950243025,yes,yes,no,no,yes,0.1386553021165674,0,have now,yes,yes,female,"yes, sometimes",yes,never had,"yes, sometimes",no,no,no,yes,yes,yes,yes,never had,never had,never had,yes,0.0,0,0,yes,never had,never had,Low,1.6638636253988088,-0.11602735669611444,-0.09023118957989612,zimbabwe_yes,zimbabwe_no,-0.1621945004196053,-0.07580472613667594,-0.10708616361371041,-0.11586962911644039,1.985978399798206
ID_375BMG,zimbabwe,-1.104558933131676,yes,yes,no,no,yes,-0.9189075018145554,0,have now,yes,yes,female,"yes, sometimes",yes,never had,"yes, sometimes",no,no,no,no,yes,yes,yes,never had,never had,never had,no,3.0,0,0,yes,never had,never had,Low,-8.026890021774665,-0.11613113579751536,-0.09177015960267276,zimbabwe_yes,zimbabwe_no,-0.16332975017833173,-0.07552937156324593,-0.10721266718111783,-0.1159719561479314,-9.593851369145197
ID_SRD1I3,malawi,-1.0294461766986571,no,no,no,no,yes,-0.6545168008317747,0,never had,no,no,female,"yes, sometimes",no,never had,no,don?t know / doesn?t apply,no,no,no,yes,yes,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-7.8542016099812955,-0.08777685866973535,-0.0904842520178781,malawi_no,malawi_no,-0.15739745802946206,-0.07077559253986658,-0.08152761200429011,-0.08773726922125417,-9.321359975503043
ID_DQD6OD,lesotho,-1.179671689564695,no,no,no,yes,yes,-0.39012609984899393,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,no,yes,used to have but don't have now,never had,never had,no,0.0,0,0,yes,have now,used to have but don't have now,Medium,-4.681513198187927,-0.11398427763802299,-0.09187905651289997,lesotho_yes,lesotho_no,-0.16387079861323936,-0.07597068153328125,-0.1051905279742668,-0.11383895063937358,-5.599030856024896
ID_F0ZADF,lesotho,0.54792170839474,no,no,no,no,yes,-0.12573539886621327,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,no,yes,never had,never had,never had,no,0.0,0,0,no,used to have but don't have now,used to have but don't have now,Medium,-1.5088247863945592,-0.1162668661672808,-0.09196914324938468,lesotho_yes,lesotho_no,-0.1636002378041099,-0.07561761797826898,-0.10732740666941167,-0.11610715301028804,-1.8039517161426248
ID_FVHDVM,zimbabwe,0.022132413363607568,yes,no,no,no,yes,0.6674367040821287,3,have now,yes,yes,female,no,no,never had,"yes, always",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,2.0,3,3,yes,never had,never had,Medium,10.009240448985544,-0.1160944383593386,-0.09057851430472817,zimbabwe_yes,zimbabwe_no,-0.16170835905982414,-0.07500005654662324,-0.1072388423311298,-0.11593389068843227,11.940045635859857
ID_4T3Y4W,eswatini,-0.5787696381005437,yes,no,no,no,no,-0.786712151323165,0,have now,yes,yes,male,"yes, sometimes",no,never had,"yes, always",don't know,don't know,no,don't know,yes,yes,yes,never had,never had,have now,no,5.0,3,0,yes,never had,never had,Medium,-4.440545815877979,-0.11597108074032796,-0.09184142814383778,eswatini_yes,eswatini_no,-0.1622485307176203,-0.07438287626172997,-0.10719521746173456,-0.1158094580497901,-5.300552704111355
ID_MNJ1YL,zimbabwe,-0.9543334202656383,yes,yes,no,yes,yes,-0.5223214503403844,0,have now,yes,yes,female,"yes, sometimes",yes,never had,"yes, sometimes",yes,yes,no,no,yes,yes,yes,never had,never had,never had,no,2.0,0,0,yes,never had,never had,Low,-4.267857404084612,-0.11630442003067103,-0.0920705752140217,zimbabwe_yes,zimbabwe_no,-0.16381668059484447,-0.07574117604364579,-0.10734791283153486,-0.11614486121108875,-5.103973381244537
ID_KT0KXG,lesotho,0.472808951961721,no,yes,no,yes,yes,0.40304600309934807,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,no,yes,never had,never had,never had,yes,0.0,0,0,yes,used to have but don't have now,used to have but don't have now,Low,4.836552037192177,-0.09896916151762246,-0.08787262293853725,lesotho_yes,lesotho_no,-0.15605410372329884,-0.07183003664832364,-0.09178446076453106,-0.09888755765494929,5.730879264334305
ID_RZQ0H1,zimbabwe,0.54792170839474,yes,no,no,no,yes,-0.6545168008317747,0,have now,yes,yes,male,"yes, always",no,never had,"yes, always",no,yes,no,yes,yes,yes,yes,never had,never had,never had,no,0.0,2,2,yes,never had,never had,Low,-7.8542016099812955,-0.11618570958135674,-0.09189330670460265,zimbabwe_yes,zimbabwe_no,-0.16365434411000057,-0.07574117604364579,-0.1072388423311298,-0.11602685259967169,-9.391095122773402
ID_S4NQK6,zimbabwe,-0.052980343069411344,no,yes,no,yes,yes,-0.39012609984899393,0,have now,yes,yes,female,"yes, sometimes",no,have now,"yes, sometimes",yes,yes,no,no,yes,yes,yes,never had,never had,never had,yes,6.0,2,3,yes,never had,never had,High,1.3184868018120728,-0.11623723574898699,-0.09201672704039214,zimbabwe_yes,zimbabwe_no,-0.16349203397401366,-0.0754658389660598,-0.10731737189224774,-0.11607723804627276,1.5761796125813745
ID_8MC0UN,zimbabwe,0.17235792622964538,no,no,no,no,yes,-0.39012609984899393,0,have now,yes,yes,male,no,no,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-4.681513198187927,-0.11618570958135674,-0.09171609573546552,zimbabwe_yes,zimbabwe_no,-0.16349203397401366,-0.07574117604364579,-0.1072388423311298,-0.11602685259967169,-5.596495656136399
